SMILE,label
CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c5c(c4c3C2=O)NC2(CCN(CC(C)C)CC2)N=5)=NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,0
COCc1c(C(=O)OC(C)C)ncc2[nH]c3ccc(OCc4ccccc4)cc3c12,1
Cc1c(F)c(N2CCNC(C)C2)cc2c1c(=O)c(C(=O)O)cn2C1CC1,0
COc1ccc2c3c1OC1C(O)C=CC4C(C2)N(C)CCC341,1
CC(C)[C@H](CCCCCC(=O)O)NCc1ccc(F)cc1,1
CS(=O)(=O)c1ccc([C@H](O)[C@H](CO)NC(=O)C(Cl)Cl)cc1,1
C1CC1,1
CO,1
CN1CCC2(C)c3cc(OC(=O)Nc4ccccc4)ccc3N(C)[C@H]12,1
CC[C@@]1(c2ccccc2)C(=O)NC(=O)N1C,1
Cc1cn([C@@H]2C[C@H](N=[N+]=[N-])[C@H](CO)O2)c(=O)[nH]c1=O,1
Cc1ccc(OC[C@@H](C)NC(=O)c2cc([N+](=O)[O-])ccc2Cl)cc1,1
COc1ccc([C@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@H]2OC(C)=O)cc1,0
CNC1C(OC2C(OC3C(O)C(O)C(N=C(N)N)C(O)C3N=C(N)N)OC(C)C2(O)CO)OC(CO)C(O)C1O,0
COc1ccc([C@@H](O)CN2CCN(c3cccccc3=O)CC2)cc1OC,1
O=c1[nH]c2ccccc2c(=O)n1CCCN1CCN(c2cccc(Cl)c2)CC1,1
Nc1cccc(-n2ccccc2=O)c1,1
C=C1CC2C3C=CC4=CC(=O)CCC4(C)C3C(O)CC2(C)[C@@]1(O)C(=O)CO,1
CCOC(=O)c1cnc2c(cnn2CC)c1NN=C(C)C,1
CC1CC2=CC(=O)CCC2(C)C2CCC3(C)C(CCC3(C)O)C12,0
CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,1
OCCN1CCN(CC/C=C2/c3ccccc3Sc3ccc(Cl)cc32)CC1,1
CC12CCCCC[C@@H](Cc3ccc(O)cc31)[C@@H]2N,1
CC(=O)[C@H]1CC[C@H]2[C@H]3CC[C@H]4C[C@H](O)CC[C@@]4(C)[C@H]3CC[C@@]12C,1
O=C(O)Cc1ccccc1Nc1ccc(Cl)cc1Cl,1
CC1OC(O[C@@H]2C=C3CC[C@@H]4[C@H](CC[C@]5(C)[C@@H](c6ccc(=O)oc6)CC[C@]45O)[C@@]3(C)CC2)C(O)C(O)C1O,0
COc1ccc2c3c1O[C@H]1C(=O)CC[C@@]4(O)[C@@H](C2)N(C)CC[C@]314,1
OC1CCCCC1N1CCC(c2ccccc2)CC1,1
COc1ccc2c3c1OC1C(=O)CC[C@@H]4C(C2)N(C)CCC314,1
CN(C)CCCn1c(=O)n(-c2ccccc2)c2cc(Cl)ccc21,1
COC(=O)N1CCN(C(=O)Cc2ccc(Cl)c(Cl)c2)C(CN2CCCC2)C1,1
O=C1CCN=C2CC(c3ccccc3)CN12,1
N=C(N=O)c1[nH][nH]c2ccccc2n(Cc2ccccc2)c1O,1
Cc1cccc2c1Oc1ccccc1C1(O)CCN(C)CC21,1
N=c1nc(N2CCCCC2)ccn1O,1
CC1(C)S[C@@H]2[C@@H](NC(=O)CCC[C@@H](N)C(=O)O)C(=O)N2[C@@H]1C(=O)O,0
CC1C=[N+](C2CC(N=[N+]=N)C(CO)O2)C(=O)NC1=O,1
Cc1cc2ccccc2n1CCNC(=O)/C=C/c1ccc(OCCO)c(OCCO)c1,1
Clc1cc(Cl)c(OCC#CI)cc1Cl,0
CCN(CC)C(=O)[C@H]1CN2CCc3cc(OC)c(OC)cc3[C@@H]2C[C@@H]1OC(C)=O,1
CN1CCC2(C)c3cc(OC(=O)Nc4ccccc4)ccc3N(C)C12,1
CCN(CC)c1ccc(NC(=O)c2ccccc2N)c(C)c1,1
CCN(CC)C(=O)[C@@H]1[C@@H]2C=C[C@@H](C2)[C@H]1C(=O)N(CC)CC,1
O=C(Cc1ccc(Cl)c(Cl)c1)N1CCc2[nH]cnc2[C@H]1CN1CCCC1,0
CN(C)[C@@H]1C(=O)C(C(=O)NCNC(C(=O)NC2C(=O)N3C2SC(C)(C)C3C(=O)O)c2ccccc2)=C(O)[C@@]2(O)C(=O)C3=C(O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12,0
CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,1
CO[C@H]1C[C@H](O[C@@H]2[C@@H](C)C(=O)O[C@H](C)[C@H](C)[C@H](OC(C)=O)[C@@H](C)C(=O)[C@]3(CO3)C[C@H](C)[C@H](O[C@@H]3O[C@H](C)C[C@H](N(C)C)[C@H]3OC(C)=O)[C@H]2C)O[C@@H](C)[C@@H]1OC(C)=O,0
C[C@@]12CCC(=O)C=C1CC[C@H]1[C@H]2[C@H](O)C[C@]2(C)[C@@H]1CC[C@@]2(O)C(=O)CO,1
CC(C)(C)OC(=O)c1ncn2c1[C@@H]1CCCN1C(=O)c1c(Br)cccc1-2,1
Oc1ccc2c(c1)C13CCN(CC4CC4)C(C2)C1CCOC3,1
C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(OC)ccc4[C@H]3CC[C@@]21C,0
COC(=O)Nc1nc2ccc(C(=O)c3ccccc3)cc2[nH]1,0
CC12CCC3c4ccc(OC(=O)N(CCCl)CCCl)cc4CCC3C1CCC2O,0
CCCCn1c(=O)c2c(ncn2CC(C)=O)n(CCCC)c1=O,1
COC(=O)[C@@H]1[C@@H](O)CC[C@@H]2CN3CCc4c([nH]c5ccccc45)[C@@H]3C[C@@H]21,0
O=C1CN=C(c2ccccc2F)c2cc(Cl)ccc2N1C[C@@H](O)CO,1
O=C(CCCN1CCC2(CC1)C(=O)NCN2c1ccc(F)cc1)c1ccc(F)cc1,1
CC(=O)OCC(=O)[C@@]1(O)[C@H](OC(C)=O)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,1
N#Cc1c(N2CCc3ccccc3CC2)ncn(CCO)c1=O,1
COc1ccc2c3c1O[C@@H]1C(=O)CC[C@@H]4[C@H](C2)N(C)CC[C@@]314,1
CC(C)[N+](C)(CCOC(=O)C1c2ccccc2Oc2ccccc21)C(C)C,0
Cc1cc(C)cc(OCC2CNC(=O)O2)c1,1
CCOC(=O)N[C@H](O)C(Cl)(Cl)Cl,1
CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@@]3(F)[C@H](O)C[C@@]21C,1
CC(C)CCO[C@H](CN1CCCC1)c1ccccc1,1
CC(C)Oc1ccc(OC(F)(F)F)cc1CNC1CCCNC1c1ccccc1,1
C=CC[C@H](N)Cc1ccccc1,1
Cc1cc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)no1,0
COC1(NC(=O)CSCC#N)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@H]21,0
COc1cc2c(cc1OC)C(=O)[C@@H](CC1CCN(Cc3ccccc3)CC1)C2,1
CC(=O)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,1
CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=CCS[C@@H]12)c1csc(N)n1,1
NC(Cc1c[nH]c2ccccc12)C(=O)O,1
C[C@@H]1C[C@H]2C3C[C@H](F)C4=CC(=O)C=CC4(C)[C@@]3(F)[C@@H](O)CC2(C)[C@@]1(O)C(=O)COC(=O)C(C)(C)C,1
NC(=O)N1c2ccccc2C=Cc2ccccc21,1
CCOC(=O)NN[C@@H](C)c1ccccc1,1
Clc1ccc(CO/N=C(\Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,0
COC(=O)c1ccc2c(C(=Nc3ccc(N(C)C(=O)CN4CCN(C)CC4)cc3)c3ccccc3)c(O)[nH]c2c1,0
CNCCCN1c2ccccc2CCc2ccccc21,1
CN1CCCCC1CCN1c2ccccc2Sc2ccc(S(C)(=O)=O)cc21,1
CN(C)CCc1c[nH]c2ccc(O)cc12,0
CCN[C@H]1C[C@H](C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,0
Cc1cnn(-c2c(Cl)cccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,0
COc1ccc2c3c1O[C@@H]1[C@@H](O)C=C[C@@H]4[C@H](C2)N(C)CC[C@]341,1
CCN(CC)C(=O)N[C@H]1CC2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,1
CN1[C@H](CSCC(F)(F)F)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O,1
CN1c2cc(F)ccc2C(c2ccccc2)=NCC1CNC(=O)c1ccoc1,1
CC(C)=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,1
Cc1ccc(S(=O)(=O)CCN2C(=O)CN=C(c3ccccc3Cl)c3cc(Cl)ccc32)cc1,1
CN(C)[C@@H]1C(=O)C(C(N)=O)=C(O)C2(O)C(=O)C3=C(O)c4c(O)ccc(Cl)c4C(C)(O)[C@H]3C[C@@H]12,0
COc1ccc(C(C)C)cc1CN[C@H]1CCCN[C@H]1c1ccccc1,1
NC(Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O,1
O=C1OCC[C@H]1C1(O)CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,1
C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCC(C)C)CC(O)CC1O,0
CC1(C)O[C@@H]2C[C@H]3C4CCC5=CC(=O)C=CC5(C)[C@H]4C(O)CC3(C)[C@]2(C(=O)CO)O1,1
COc1cc(C(=O)OCCN2CCN(CCCN3c4ccccc4Sc4ccc(Cl)cc43)CC2)cc(OC)c1OC,1
CSCCC(NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)CCNC(=O)OC(C)(C)C)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(N)=O,0
C/C=C/[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N1C,1
O=C(O)C1=C(CSc2nnnn2CS(=O)(=O)O)CS[C@@H]2[C@H](NC(=O)[C@@H](O)c3ccccc3)C(=O)N12,0
CN(C)[C@H]1C(=O)C(C(N)=O)=C(O)[C@@]2(O)C(=O)C3=C(O)c4c(O)ccc(Cl)c4[C@@](C)(O)[C@H]3C[C@@H]12,0
CCC(Oc1ccccc1)C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,0
O=C(O)CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@H]12,1
CC(=O)Oc1ccccc1C(=O)Nc1ncc([N+](=O)[O-])s1,0
CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1Cc2cc(OC)c(OC)cc2CC1C(=O)O,0
Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1,0
COc1cc2[nH]c(C)c(CCN3CCN(c4ccccc4OC)CC3)c2cc1OC,1
C=CCN1CC(C(=O)N(CCCN(C)C)C(=O)NCC)CC2c3cccc4[nH]cc(c34)CC21,1
CCOC(=O)C1(c2ccccc2)CCN(CCCNc2ccccc2)CC1,1
CCCN(CCC)C(=O)C(CCC(=O)O)NC(=O)c1ccccc1,0
Cc1cn(C2OC(CO)C(O)C2F)c(=O)[nH]c1=O,0
CCOC(=O)Nc1ccc2c(c1)N(C(=O)CCN1CCOCC1)c1ccccc1S2,0
C[C@@H]1C(S[C@@H]2CN[C@H](C(=O)N(C)C)C2)=C(C(=O)O)N2C(=O)[C@@H]([C@H](C)O)[C@@H]12,0
CCCC[C@@H](CC)CNC(=O)C[C@@H](C)O,1
C[C@@H](CC(C)(C)O)O[C@H](O)C(Cl)(Cl)Cl,1
CCO[C@H]1CCN(C(=O)c2cc(-c3ccccc3)c(=O)n3c2-c2cc(Cl)ccc2CC3)C1,1
N#Cc1cccc(C2=Nc3ccc(C#Cc4ccccc4)cc3NC(=O)C2)c1,1
Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,0
Cc1cccc(C)c1Nc1ncc(-c2ccc(OCCN3CCCC3)cc2)n2cncc12,1
CC[C@@H](OC(C)=O)C(C[C@@H](C)N(C)C)(c1ccccc1)c1ccccc1,1
CO/N=C(\C(=O)N[C@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)CS[C@H]12)c1ccco1,0
CCc1ccc(-n2cnc3c(sc4nccc(N(C)C)c43)c2=O)cc1,1
CCCCN=C(c1cc(Cl)ccc1O)c1ccccc1Cl,1
COc1ccc(C(C)(C)O)cc1CN[C@H]1C2CCN(CC2)[C@H]1C(c1ccccc1)c1ccccc1,1
CC[C@H](NC(=O)c1ccc([N+](=O)[O-])c(C)c1)c1ccc(C)c(C)c1,1
CCCCC(F)(F)C1(O)CCC2C(CC(=O)C2CCCCCCC(=O)O)O1,0
CCOC(=O)OCC/C(SC(=O)OCC)=C(\C)N(C=O)Cc1cnc(C)nc1N,1
CC(C)(C)NCC(O)COc1cccc2c1CCC(=O)N2,1
CCOC(=O)C1=C[C@]2(CC)CCCN3CCc4c(n1c1ccccc41)[C@@H]32,1
CNC/C=C(/c1ccc(Br)cc1)c1cccnc1,1
CNc1nc(Cl)c(SC)c(N2CCN(C)CC2)n1,1
CCCCCCCC(=O)OC(O)C(O)CO,0
CCc1ccc(C(=O)C(C)CN2CCCC2)cc1,1
CS(=O)(=O)c1ccc([C@@H](O)[C@@H](CO)NC(=O)C(Cl)Cl)cc1,1
CCOC(=O)OCC/C(SC(=O)OCC)=C(/C)N(C=O)Cc1cnc(C)nc1N,1
Clc1ccc2c(c1)C(c1ccccc1)=NCc1nncn1-2,1
O=C(OCc1ccccc1)N1CCC(CNc2ccncn2)CC1,1
O[C@@H](OCC(CO[C@H](O)C(Cl)(Cl)Cl)(CO[C@H](O)C(Cl)(Cl)Cl)CO[C@H](O)C(Cl)(Cl)Cl)C(Cl)(Cl)Cl,1
CN1C(=O)CN=C(C2=CCCCC2)c2cc(Cl)ccc21,1
CC(C)(C)OC(=O)N[C@]1(C=O)C[C@H]1S(=O)(=O)c1ccc(Cl)cc1,1
CCN(CC)[C@H](C)C(=O)c1ccccc1,1
CCN(CC)CCOC(=O)c1ccc(N)cc1,1
C[C@@H](CN1CCN(CCOCCO)CC1)CN1c2ccccc2Sc2ccccc21,1
CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC,0
CN[C@H]1[C@@H](O)C(O[C@H]2[C@@H](NC(=O)C(O)CN)C[C@H](N)[C@@H](OC3O[C@H](CN)[C@@H](O)[C@H](O)[C@H]3O)[C@@H]2O)OC[C@]1(C)O,0
CC(C)(O/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(C[n+]3ccccc3)CS[C@@H]12)c1csc(N)n1)C(=O)O,0
COc1ccc([C@@H]2CC(=O)Oc3c(C(C)=O)c(O)c4c(C)cc(=O)oc4c32)cc1OCC(N)=O,0
C[C@H](O)C(=O)Nc1c(I)c(C(=O)NC(CO)CO)c(I)c(C(=O)NC(CO)CO)c1I,0
COCC(=O)O[C@]1(CCN(C)CCCc2nc3ccccc3[nH]2)CCc2cc(F)ccc2[C@@H]1C(C)C,0
C[C@H](CC(C)(C)O)O[C@H](O)C(Cl)(Cl)Cl,1
CC12N[C@@H](Cc3ccccc31)c1ccccc12,1
CCOC[C@]1(C#N)[C@@H](S(=O)(=O)c2ccc(Cl)cc2)[C@@H]1c1ccccc1,1
O=C(O)COc1ccc(C(=O)c2cccs2)c(Cl)c1Cl,0
CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,0
CCCC[C@](C)(O)C/C=C/[C@@H]1[C@H](CCCCCCC(=O)OC)C(=O)C[C@H]1O,1
CN1CCC(OC(c2ccccc2)c2ccccc2)CC1,1
CCC1(CC)C(=O)NC=C(C)C1=O,1
Cc1ccc(S[C@@H](C)C(=O)N(C)Cc2nc(-c3ccccc3Cl)no2)cc1,0
Cc1cccc(N2C[C@H](CO)OC2=O)c1,1
O=C(CCN1C(=O)CC2(CCCC2)C1=O)NC[C@@H]1C[C@H]2C=C[C@@H]1C2,1
CCCC(C)(COC(N)=O)COC(=O)NC,1
CCCCN1CCCCC1C(=O)Nc1c(C)cccc1C,0
CC(=O)O[C@H](CC(=O)O)C[N+](C)(C)C,0
CNC(=O)Oc1ccc2c(c1)C1(C)CCN(C)[C@H]1N2C,1
COC1C(=O)C(C)CC(C)/C=C/C=C/C=C(\C)[C@@H](OC)CC2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCCC2C(=O)OC(C(C)CC2CC[C@@H](OCCO)C(OC)C2)CC(=O)[C@H](C)C=C(C)[C@@H]1O,1
CCN[C@@H]1C[C@H](N)[C@@H](O[C@H]2OC(CN)=CC[C@H]2N)[C@H](O)[C@H]1O[C@H]1OC[C@](C)(O)[C@H](NC)[C@H]1O,0
C=Cc1ccccc1,1
NS(=O)(=O)c1ccc(N2C(=O)CC(c3ccccc3)C2=O)c(Cl)c1,1
Cc1ccc(C)cc1,1
CCOC(=O)C[C@@H](O)C[C@H](O)/C=C/C1=C(c2ccc(F)cc2)c2ccccc2OC12CCCC2,1
CCC(NC(=O)c1c(OCCNC(=O)Cc2ccccn2)c(-c2ccccc2)nc2ccccc12)c1ccccc1,0
CC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN,0
CCC(CC)(CC(=O)Nc1cccc(/C=C/c2nc(C3CCC3)cs2)c1)C(=O)O,0
O=C(Cc1csc(-n2cccc2)n1)N1CCCC[C@H]1c1cccnc1,1
CCN[C@H]1[C@H]2CC[C@@H](C2)[C@H]1c1ccccc1,1
CCO[C@H]1c2ccccc2C(=O)N(C)c2ccccc21,1
CC[C@@]1(O)C[C@H](O[C@H]2C[C@H](N(C)C)[C@H](O[C@H]3C[C@@H]4O[C@H]5CC(=O)[C@H](C)O[C@H]5O[C@@H]4[C@H](C)O3)[C@H](C)O2)c2c(O)c3c(c(O)c2[C@H]1O[C@H]1C[C@H](N(C)C)[C@H](O)[C@H](C)O1)C(=O)c1cccc(O)c1C3=O,0
C[C@@H](Cc1ccccc1)NO,0
CCOC(=O)C1=C[C@@H](OC(CC)CC)[C@@H](NCOC)[C@@H](N)C1,1
COc1ccc(C#N)cc1C(=O)NCCN1CCC(C(=O)c2ccc(F)cc2)CC1,1
CCc1c(OC)nc2nc(C(=O)c3ccccc3)cn2c1C,1
CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)CSc3ccncc3)[C@@H]2SC1,0
CCC(=O)O[C@]1(C(=O)CCl)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,1
O=C(CCBr)N1CCN(C(=O)CCBr)CC1,0
CC1(C)S[C@@H]2[C@H](NC(=O)C3(N)CCCCC3)C(=O)N2[C@H]1C(=O)O,0
OCC(O)C(O)C(OC1OC(CO)C(O)C(O)C1O)C(O)CO,0
Cc1ccccc1NC1=NCCN1,0
CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)CS[C@H]12)c1csc(N)n1,0
CCCCC[C@@H](C)[C@@H](C)c1cc(OC(=O)CCCN2CCCCCC2)c2c(c1)OC(C)(C)C1=C2C[C@@H](C)CC1,1
CCCCCOC(=O)Nc1nc(=O)n([C@@H]2O[C@H](C)[C@@H](O)[C@H]2O)cc1F,1
CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nc(=O)c(=O)[nH]n3C)CS[C@H]12)c1csc(N)n1,1
O=C1CCC(=O)N1CC1CCC2CN(c3ncccn3)CCN2C1,1
CC(N=C(NC#N)Nc1ccncc1)C(C)(C)C,0
CCC[C@@H](O)Cl,1
CNCCO[C@@H](c1ccccc1)c1ccccc1C,1
CC1(C)OC2CC3C4CC(F)C5=CC(=O)C=CC5(C)C4C(O)CC3(C)C2(C(=O)CO)O1,1
C/C(=C\C(N)C(=O)O)CP(=O)(O)O,1
CC[C@H](C)[C@@H](CC)C(N)=O,1
CCC12CCN(CC3(O)CC3)C(Cc3ccc(O)cc31)C2(C)C,1
CCC(=O)c1ccc2c(c1)N(C[C@@H](C)N(C)C)c1ccccc1S2,1
CC(CN(C)C)CN1c2ccccc2Sc2ccccc21,1
CC(=O)O[C@H](C)C(=O)[C@@]1(O)CC[C@H]2[C@H]3CCC4=CC(=O)C=C[C@@]4(C)[C@@]3(F)[C@H](O)C[C@]21C,1
CCN(CC)C(=O)C1CN2CCc3cc(OC)c(OC)cc3C2CC1OC(C)=O,1
NCCc1nc(-c2ccccc2)cs1,0
C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)COC(=O)CCC(=O)O,1
CN(C)[C@@H]1C(=O)C(C(=O)NCNCCCCC(N)C(=O)O)=C(O)[C@@]2(O)C(=O)C3=C(O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12,0
COC1CCCC2C1=C(C(=O)O)N1C(=O)C(C(C)O)C21,0
C=CCCCCCC,1
O=C(O)c1ccccc1C(=O)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,0
CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c4ccccc4)C[C@@](O)([C@@H](OC(=O)c4ccccc4)[C@@H]12)C3(C)C,0
CC1=NN(c2ccccc2)C(=O)C1,1
CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CCl,1
Fc1ccc(C(c2ccccc2)(c2ccccc2F)n2ccnc2)cc1,0
CC1(C)CC(=O)N(CCCCN2CCN(c3ncccn3)CC2)C(=O)C1,1
CCC(=O)c1ccc2c(c1)N(CCCN1CCN(CCO)CC1)c1ccccc1S2,1
O=C(O)Cc1ccccc1Oc1ccc(Cl)cc1Cl,1
O=C(OC1C[N+]2(CCCOc3ccccc3)CCC1CC2)C(O)(c1cccs1)c1cccs1,0
CC(C)OC(=O)CCC/C=C/CC1C(O)CC(O)C1/C=C/C(O)COc1cccc(C(F)(F)F)c1,0
CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)c3c(-c4ccccc4Cl)noc3C)[C@H]2SC1,0
CN(C)CCOC1(Cc2ccccc2)C[C@H]2CC[C@]1(C)C2(C)C,1
CN(C)[C@@H]1C(=O)C(C(N)=O)=C(O)[C@@]2(O)C(=O)C3=C(O)c4c(O)ccc(Cl)c4[C@@H](O)[C@H]3C[C@@H]12,0
COc1cc2nc(N3CCN(C(=O)[C@@H]4COc5ccccc5O4)CC3)nc(N)c2cc1OC,1
COc1ccc(Cl)c2c1CCCC2N(C)C,1
Cc1onc(-c2ccccc2)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,0
Nc1ccc(O)c(C(=O)O)c1,0
CC(=O)OC1CC2CCC3C(CCC4(C)C3CC([N+]3(C)CCCCC3)C4OC(C)=O)C2(C)CC1N1CCCCC1,0
CCNc1cccnc1N1CCN(C(=O)c2cc3cc(OC)ccc3[nH]2)CC1,1
c1ccc2[nH]c(-c3cscn3)nc2c1,0
CC(COc1ccccc1)NN,1
COCc1c(C(C)C)nc(C(C)C)c(/C=C/[C@H](O)C[C@H](O)CC(=O)O)c1-c1ccc(F)cc1,1
COc1ccc([C@H]2[C@H](S(=O)(=O)c3ccc(Cl)cc3)[C@]2(C=O)NC(=O)OC(C)(C)C)cc1,1
CC(C)(C)c1ccccc1,1
CN(C)CCCN1c2ccccc2CCc2ccc(C#N)cc21,1
CC(C)NCC1CCc2cc(CO)c([N+](=O)[O-])cc2N1,0
OC(CBr)C(O)C(O)C(O)CBr,0
CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1C(=O)CO,1
c1ccccc1,1
COc1ccc(CN(CCN(C)C)c2ccccn2)cc1,1
CCC(C)(O)C1CC23C=CC1(OC)C1Oc4c(OC)ccc5c4C12CCN(CC1CC1)C3C5,1
CN1C(=O)NC2=NCN(C)C2C1=O,1
CN(C)c1cnccn1,1
O=CN(O)CCCP(=O)(O)O,0
O=[N+]([O-])OC1COC2C(O)COC12,0
CC[C@@H](CO)NCCN[C@@H](CC)CO,0
ClCC1CO1.NCCNCCNCCNCCN,0
CCN(CC)CCNC(=O)c1ccc(N)cc1,0
CO/N=C(/C(=O)NC1C(=O)N2C(C(=O)O)=C(COC(N)=O)CS[C@@H]12)c1ccco1,1
CC1(C(=O)O)CCC2(C)CCC3(C)C(=CC(=O)C4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1,0
CCCCNC(=O)OC[C@](C)(CCC)COC(N)=O,1
CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H]([N+]3(C)CCCCC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1[N+]1(C)CCCCC1,0
CC(C)N1CCN(c2ccc(I)cc2)CC1,1
CC(C)N[C@H]1C2CCC(CC2)[C@]1(O)c1ccc(Cl)c(Cl)c1,1
COc1cc2sc(C3CC3)nc2cc1CNC1CCCNC1c1ccccc1,1
CC1(C)OC2CC3C4CC(F)C5=CC(=O)C=CC5(C)C4(F)C(O)CC3(C)C2(C(=O)COC(=O)C2CC2)O1,1
COc1ccc(CCN2CCN(c3ccccc3Cl)CC2)cc1OC,1
CN1CC[C@]23NC(=O)CC(c4cc(Cl)ccc4O2)C3C1,1
CN1CCN=C(c2ccccc2)c2cc(Cl)ccc21,1
CC(C)(O)C(F)(F)F,1
CO/N=C(\C(=O)N[C@H]1C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@H]12)c1csc(N)n1,0
O=C1CN2CCO[C@]2(c2ccccc2F)c2cc(Cl)ccc2N1CCO,1
COc1cc2nc(N3CCN(C(=O)C4COc5ccccc5O4)CC3)nc(N)c2cc1OC,0
C/C=C(C(=C/C)\c1ccc(O)cc1)/c1ccc(O)cc1,0
C[C@H](CN(C)C)CN1c2ccccc2Sc2ccc(C#N)cc21,1
CN1C(C(=O)Nc2ccccn2)=C(O)c2sc(Cl)cc2S1(=O)=O,1
COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2ccccc12,0
COCCN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3(O)C1C5,1
CCN(CC)C(C)=NN=Cc1c2c(O)c3c(O)c(C)c4c(c3c1O)C(=O)C(C)(OC=CC(OC)C(C)C(OC(C)=O)C(C)C(O)C(C)C(O)C(C)C=CC=C(C)C(=O)N2)O4,0
O=P1(N(CCCl)CCCl)OCCCN1CCCl,0
